id	value
1817	-11708
1818	-11656
1819	-11604
1820	-11552
1821	-11501
1822	-11449
1823	-11397
1824	-11345
1825	-11293
1826	-11242
1827	-11190
1828	-11138
1829	-11086
1830	-11035
1831	-10983
1832	-10931
1833	-10880
1834	-10828
1835	-10777
1836	-10725
1837	-10673
1838	-10622
1839	-10570
1840	-10519
1841	-10467
1842	-10415
1843	-10364
1844	-10312
1845	-10261
1846	-10209
1847	-10158
1848	-10106
1849	-10055
1850	-10004
1851	-9952
1852	-9901
1853	-9849
1854	-9798
1855	-9747
1856	-9695
1857	-9644
1858	-9592
1859	-9541
1860	-9490
1861	-9438
1862	-9387
1863	-9336
1864	-9285
1865	-9233
1866	-9182
1867	-9131
1868	-9080
1869	-9028
1870	-8977
1871	-8926
1872	-8875
1873	-8824
1874	-8772
1875	-8721
1876	-8670
1877	-8619
1878	-8568
1879	-8517
1880	-8466
1881	-8414
1882	-8363
1883	-8312
1884	-8261
1885	-8210
1886	-8159
1887	-8108
1888	-8057
1889	-8006
1890	-7955
1891	-7904
1892	-7853
1893	-7802
1894	-7751
1895	-7700
1896	-7649
1897	-7598
1898	-7547
1899	-7496
1900	-7445
1901	-7395
1902	-7344
1903	-7293
1904	-7242
1905	-7191
1906	-7140
1907	-7089
1908	-7038
1909	-6988
1910	-6937
1911	-6886
1912	-6835
1913	-6784
1914	-6733
1915	-6683
1916	-6632
1917	-6581
1918	-6530
1919	-6480
1920	-6429
1921	-6378
1922	-6327
1923	-6277
1924	-6226
1925	-6175
1926	-6124
1927	-6074
1928	-6023
1929	-5972
1930	-5922
1931	-5871
1932	-5820
1933	-5770
1934	-5719
1935	-5668
1936	-5618
1937	-5567
1938	-5517
1939	-5466
1940	-5415
1941	-5365
1942	-5314
1943	-5264
1944	-5213
1945	-5162
1946	-5112
1947	-5061
1948	-5011
1949	-4960
1950	-4910
1951	-4859
1952	-4808
1953	-4758
1954	-4707
1955	-4657
1956	-4606
1957	-4556
1958	-4505
1959	-4455
1960	-4404
1961	-4354
1962	-4303
1963	-4253
1964	-4202
1965	-4152
1966	-4101
1967	-4051
1968	-4001
1969	-3950
1970	-3900
1971	-3849
1972	-3799
1973	-3748
1974	-3698
1975	-3648
1976	-3597
1977	-3547
1978	-3496
1979	-3446
1980	-3395
1981	-3345
1982	-3295
1983	-3244
1984	-3194
1985	-3144
1986	-3093
1987	-3043
1988	-2992
1989	-2942
1990	-2892
1991	-2841
1992	-2791
1993	-2741
1994	-2690
1995	-2640
1996	-2590
1997	-2539
1998	-2489
1999	-2439
2000	-2388
2001	-2338
2002	-2288
2003	-2237
2004	-2187
2005	-2137
