id	value
1865	504925760
1866	505108192
1867	505290496
1868	505472736
1869	505654912
1870	505836960
1871	506018944
1872	506200832
1873	506382624
1874	506564320
1875	506745952
1876	506927488
1877	507108928
1878	507290272
1879	507471552
1880	507652736
1881	507833824
1882	508014816
1883	508195744
1884	508376576
1885	508557312
1886	508737952
1887	508918528
1888	509099008
1889	509279392
1890	509459680
1891	509639904
1892	509820032
1893	510000064
1894	510180000
1895	510359872
1896	510539648
1897	510719328
1898	510898944
1899	511078432
1900	511257856
1901	511437216
1902	511616448
1903	511795616
1904	511974688
1905	512153664
1906	512332576
1907	512511392
1908	512690112
1909	512868768
1910	513047296
1911	513225792
1912	513404160
1913	513582432
1914	513760640
1915	513938784
1916	514116800
1917	514294752
1918	514472608
1919	514650368
1920	514828064
1921	515005664
1922	515183168
1923	515360608
1924	515537952
1925	515715200
1926	515892352
1927	516069440
1928	516246432
1929	516423328
1930	516600160
1931	516776896
1932	516953536
1933	517130112
1934	517306592
1935	517482976
1936	517659264
1937	517835488
1938	518011616
1939	518187680
1940	518363648
1941	518539520
1942	518715296
1943	518891008
1944	519066624
1945	519242144
1946	519417600
1947	519592960
1948	519768256
1949	519943424
1950	520118528
1951	520293568
1952	520468480
1953	520643328
1954	520818112
1955	520992800
1956	521167392
1957	521341888
1958	521516320
1959	521690656
1960	521864896
1961	522039072
1962	522213152
1963	522387168
1964	522561056
1965	522734912
1966	522908640
1967	523082304
1968	523255872
1969	523429376
1970	523602784
1971	523776096
1972	523949312
1973	524122464
1974	524295552
1975	524468512
1976	524641440
1977	524814240
1978	524986976
1979	525159616
1980	525332192
1981	525504640
1982	525677056
1983	525849344
1984	526021568
1985	526193728
1986	526365792
1987	526537760
1988	526709632
1989	526881440
1990	527053152
1991	527224800
1992	527396352
1993	527567840
1994	527739200
1995	527910528
1996	528081728
1997	528252864
1998	528423936
1999	528594880
2000	528765760
2001	528936576
2002	529107296
2003	529277920
2004	529448480
2005	529618944
2006	529789344
2007	529959648
2008	530129856
2009	530300000
2010	530470048
2011	530640000
2012	530809888
2013	530979712
2014	531149440
2015	531319072
2016	531488608
2017	531658080
2018	531827488
2019	531996800
2020	532166016
2021	532335168
2022	532504224
2023	532673184
2024	532842080
2025	533010912
2026	533179616
2027	533348288
2028	533516832
2029	533685312
2030	533853728
2031	534022048
2032	534190272
2033	534358432
2034	534526496
2035	534694496
2036	534862400
2037	535030240
2038	535197984
2039	535365632
2040	535533216
2041	535700704
2042	535868128
2043	536035456
2044	536202720
2045	536369888
2046	536536992
2047	536704000
2048	536870912
